Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU31,OUT017,3311.610172425845
NCN19,OUT027,4719.217148480466
FDK56,OUT027,4954.262287753981
FDK58,OUT017,1710.0666883405388
NCJ42,OUT035,1735.95002303342
FDZ34,OUT027,5261.723700184642
FDA52,OUT018,2872.729466881679
NCR29,OUT013,973.047820060884
FDT48,OUT035,3248.940328710592
DRJ51,OUT019,648.4585791539686
NCS54,OUT046,2904.4512696118777
FDV01,OUT035,2547.143945399492
DRG51,OUT027,3806.8198406316524
NCG42,OUT013,2069.094738986291
FDA51,OUT049,1920.2352217583277
FDV19,OUT010,571.6506061881472
NCT18,OUT045,3243.637713326869
NCS41,OUT045,3120.4944679979535
FDO03,OUT046,3644.5011992190994
FDL12,OUT010,75.194268721894
FDY37,OUT010,498.70382940793263
FDI58,OUT049,1622.3595954180346
FDT28,OUT018,2126.1506617602054
NCC42,OUT010,336.7933218582958
FDO01,OUT017,2014.9704205948783
FDJ02,OUT013,2418.2679678510467
FDQ04,OUT018,607.5425352178542
DRL47,OUT013,2091.5381770507197
FDZ32,OUT035,1897.5259942957373
FDC35,OUT035,3510.8316313823784
FDX14,OUT045,1175.6137866359352
FDZ35,OUT013,1639.0855324698161
FDL14,OUT013,2350.330081326792
FDO04,OUT049,1038.5383868184485
DRK11,OUT017,2365.584171122995
FDB44,OUT018,3192.996094641335
FDZ50,OUT049,3277.7309802603168
FDI12,OUT027,2585.4892085439374
FDU43,OUT017,3780.8143218719333
FDD58,OUT010,224.07339426002207
FDB27,OUT017,3081.016981449621
FDB04,OUT018,1196.5157657187779
NCO17,OUT013,1994.6446199954535
FDL12,OUT017,909.9553178940482
DRJ13,OUT049,2647.051356752761
FDD57,OUT045,1614.9635013525326
FDW19,OUT035,1816.2317697944216
DRD27,OUT018,1450.1804160924348
FDH27,OUT027,3651.335415039146
NCW30,OUT027,6421.755644992127
FDR40,OUT018,1219.7418061843478
FDG05,OUT013,2543.5677388437357
NCY41,OUT019,-29.503696901251086
FDI38,OUT018,3122.689340565785
FDR20,OUT046,729.0338979339531
FDE09,OUT017,1831.782507191137
FDN50,OUT019,285.0577201699555
DRF27,OUT045,2372.7225145229777
DRF51,OUT013,760.9266559524809
NCO02,OUT019,168.81158417939687
FDB51,OUT027,1865.1176042755208
FDJ50,OUT013,951.4580789211051
FDN52,OUT013,1404.5676731007763
FDX14,OUT013,1403.499521937713
FDT27,OUT019,638.6737998027962
FDV10,OUT013,819.1048560723011
FDU33,OUT046,940.7391806469391
FDU58,OUT046,3050.7109272308403
NCP42,OUT027,4780.331008779059
FDL51,OUT027,5039.589391103021
DRH15,OUT027,1372.4921362820317
FDU16,OUT017,1412.4687342304057
FDW15,OUT017,2438.6619010423587
FDQ44,OUT045,1939.7862930592084
NCI06,OUT027,4824.273419651786
DRK23,OUT019,659.0423109875903
FDC28,OUT035,1826.4653687961165
NCY17,OUT019,-27.514772672328153
NCV05,OUT018,2371.018954467248
FDM34,OUT019,505.88933803491113
DRD60,OUT027,5291.729031398981
FDT38,OUT046,1521.1392836651437
FDQ57,OUT018,2161.4193241741
FDE59,OUT027,1221.4146304423068
NCM43,OUT046,2599.25984285082
DRI51,OUT049,2813.56741593655
NCG30,OUT017,1992.2330637226132
NCK54,OUT035,1978.4254779015273
FDQ16,OUT019,343.7611467067554
FDI36,OUT013,3001.5764822509955
FDX16,OUT027,3654.9683930877914
FDA34,OUT046,2916.706839655259
FDJ48,OUT018,3364.1195111727557
FDU47,OUT035,2142.1056259936013
FDS39,OUT046,2133.2594403138673
FDD11,OUT046,3592.820146102975
FDM16,OUT027,2139.360616997182
FDU56,OUT018,2841.8818674156278
FDQ32,OUT017,2087.6635824810264
DRK35,OUT013,854.9959757416175
FDA58,OUT049,3750.396884348088
DRG48,OUT019,527.3064389736151
FDT59,OUT010,722.7695914638736
FDQ31,OUT019,280.1951807216569
FDS51,OUT018,825.5594109241886
FDW32,OUT027,2418.5781444163977
FDI15,OUT027,5652.960805821482
NCV30,OUT017,1054.7784792644832
DRG25,OUT049,3309.265452862506
FDT02,OUT013,796.0085772854263
FDO33,OUT027,3151.648231917332
FDP38,OUT035,950.0308726416027
FDZ45,OUT035,3449.8081699230647
NCA54,OUT027,4894.2640737200645
FDU33,OUT017,937.0720060976357
FDN58,OUT017,3836.3217416556686
FDI05,OUT045,1103.111407425181
FDM57,OUT019,246.30198601100741
NCS42,OUT027,2526.9341248892156
FDB57,OUT045,3611.32294355798
FDC03,OUT045,3100.892817071006
FDZ58,OUT013,2042.5329403016935
NCK29,OUT045,1980.6622029000994
NCR53,OUT045,3721.6734167012314
FDE26,OUT027,3846.7395843471754
FDU52,OUT049,2534.063461131023
FDE41,OUT027,2304.1092654812624
FDU38,OUT018,2681.8131601547598
FDA52,OUT017,2837.106667738669
FDW46,OUT046,1127.643437931094
DRI59,OUT035,3662.3732453403486
FDT38,OUT035,1580.9387464246558
FDL33,OUT018,2778.8188671371986
FDQ01,OUT027,5837.403976407365
FDJ08,OUT046,3041.631042476305
FDQ47,OUT049,686.1278418388671
NCZ18,OUT013,4517.92181143897
FDE29,OUT017,1039.0646480949133
FDF10,OUT027,3649.385198873151
FDC48,OUT049,1468.1620483092863
FDY58,OUT013,4212.55583850245
NCX30,OUT010,775.3959748313064
FDV11,OUT013,2853.4992728602265
FDT46,OUT046,853.8370891838044
DRD01,OUT019,78.05608463780361
FDQ11,OUT013,3971.8459351019815
NCM41,OUT017,1596.0921189257838
NCC55,OUT013,863.4984810822347
FDG45,OUT027,5259.25185076847
NCQ54,OUT049,3126.1421923287353
FDM34,OUT045,2120.1903887287463
FDD17,OUT019,710.6107832643866
FDN38,OUT027,6192.957008935348
FDB53,OUT018,2235.517204242317
NCL06,OUT035,4128.745373886971
NCV18,OUT019,262.6861217364576
FDX25,OUT013,3394.7045604296095
FDB39,OUT046,973.1816101569661
FDC33,OUT049,3199.6133840836596
NCO14,OUT018,506.7054709959971
FDA58,OUT027,5440.901273814797
NCQ02,OUT017,3190.8222372222167
NCR53,OUT017,3745.2760164105557
FDN52,OUT046,1370.0062731902703
FDG26,OUT046,3918.129727632658
FDE23,OUT027,1511.801481876375
DRI37,OUT013,1027.6675688353262
DRH37,OUT018,2492.799530302167
FDO01,OUT035,2257.4962053770646
FDK45,OUT049,1938.8674826746892
FDP23,OUT049,3536.617418766969
FDM33,OUT035,3433.488107361832
FDD36,OUT017,2091.440027940955
FDL56,OUT017,1370.8245634317047
FDT27,OUT010,614.2659662843399
FDG52,OUT017,828.8899697891802
NCL42,OUT035,4119.436030497104
DRJ24,OUT046,3198.4767888851065
FDV38,OUT046,834.9765796265303
FDT35,OUT045,2713.953804215495
FDY51,OUT045,3438.65950066854
FDC37,OUT017,1694.464756224502
NCP43,OUT013,2793.6077949842834
FDO33,OUT045,1905.541561684894
FDW04,OUT018,1885.2424831260935
NCC31,OUT046,2254.821162650656
FDK22,OUT049,3440.8846119332648
FDJ50,OUT017,1135.8788835255705
FDV13,OUT017,1531.5240918604322
DRL60,OUT017,2383.2623000782755
FDW03,OUT017,1645.7087794304716
FDY27,OUT035,2990.9745020374016
FDB39,OUT027,1865.1176042755208
FDU59,OUT045,2520.0467323830685
FDZ57,OUT049,2205.35029372047
FDO21,OUT049,3583.0477167535896
FDS43,OUT018,2801.4930907635835
FDU28,OUT010,511.7772754100533
FDC51,OUT010,358.4294610548922
FDW16,OUT010,213.6798289629436
FDP32,OUT010,330.6762900618579
FDB60,OUT019,653.4559853532872
NCQ30,OUT046,1987.6429718680727
FDD26,OUT049,3357.0593258963245
FDI44,OUT045,1323.6660840413379
DRH23,OUT046,889.0677435399317
FDO44,OUT046,1742.0990128082572
FDG04,OUT046,3044.993186726026
FDM32,OUT027,2721.7113860786867
FDM09,OUT013,2725.3381408611194
FDZ47,OUT013,1684.3936112443955
FDM40,OUT027,3009.453355120811
FDY48,OUT017,1838.5016837656256
NCM30,OUT045,792.3264946865919
FDX36,OUT010,486.50418853405455
DRF03,OUT017,644.4258360864276
FDN51,OUT049,3893.7803277815574
FDM57,OUT049,1461.4144612173968
FDB35,OUT049,1590.731777494069
FDY13,OUT027,2425.6888449777293
FDA37,OUT017,2066.4841837198696
NCX53,OUT017,2380.413219531117
FDD59,OUT018,1083.273672967319
FDX10,OUT019,-68.26833583163592
FDC03,OUT018,2818.4706048882695
FDW43,OUT035,4038.311960954666
FDW10,OUT046,2488.727697002785
FDY14,OUT027,6317.76294926027
FDV43,OUT045,856.7752869926863
FDO40,OUT013,2427.927444664202
FDP46,OUT027,2667.756868792558
NCE43,OUT019,487.3867699242468
FDD05,OUT035,2177.8536165092187
FDJ60,OUT010,569.2580145478624
DRE27,OUT018,1377.4988085600526
FDO11,OUT035,4267.90544912609
DRG11,OUT027,2632.892891993064
FDK33,OUT010,686.0805547990312
DRM23,OUT045,2706.765464728222
FDJ02,OUT027,3850.7020967761805
NCZ05,OUT045,1914.9811616156505
NCL30,OUT013,2144.7154198422327
FDZ19,OUT018,2531.0500473939924
FDM45,OUT049,2150.6615721496173
FDO36,OUT046,2882.682730446623
NCK31,OUT045,925.4631266031553
DRJ37,OUT045,2464.1345143234485
FDP24,OUT018,1776.5540627105818
FDF46,OUT013,1892.2076288105793
FDX46,OUT019,87.93586544062516
NCL18,OUT045,2851.1332392004024
FDJ26,OUT013,3216.8933929598875
FDJ07,OUT045,1850.2330516966174
FDY15,OUT013,2437.0087449249468
DRG01,OUT045,1109.342189069872
FDF58,OUT045,1114.8476933781335
FDZ14,OUT019,536.9279714977187
FDP31,OUT049,891.1548095136313
FDH45,OUT013,815.1535079038179
FDA09,OUT010,424.75471212093294
FDW31,OUT035,3097.285328751437
FDA57,OUT046,776.7856148972799
NCE55,OUT035,2741.3504178546073
FDC17,OUT019,632.659228477199
FDC59,OUT013,1145.615713050281
FDA22,OUT013,2833.896187503346
FDK52,OUT035,3672.4882212971384
NCM26,OUT046,2326.7730953540286
NCT53,OUT035,2825.2458111709416
FDW45,OUT018,2273.992504316181
NCI18,OUT035,3464.8667077308837
FDE38,OUT018,2347.570475563997
FDF08,OUT019,278.1600884553335
FDY58,OUT010,773.0001006998888
FDF58,OUT019,159.4656264795597
FDX39,OUT017,3484.457407585387
FDB44,OUT049,3526.3498323255894
FDF28,OUT013,2144.8892604231523
FDE39,OUT013,1979.5560954880907
FDT37,OUT018,3428.172906742704
FDZ45,OUT017,3271.8604992049177
FDO40,OUT035,2535.6571360173707
FDM57,OUT027,2367.7879425730625
DRG36,OUT017,2987.5200534457617
FDY36,OUT010,211.17121687447982
DRL60,OUT027,3473.193948122514
FDS25,OUT019,317.76388685839316
DRF49,OUT027,3032.146581195852
FDP16,OUT045,3898.6928518974387
FDS60,OUT049,2319.0139728204354
FDU15,OUT027,1368.1834959174473
FDK43,OUT046,2079.156252360853
FDN25,OUT046,995.3974926043203
FDE53,OUT049,1801.3985085353609
FDB22,OUT013,2408.9214614899506
FDE39,OUT017,2053.882137887676
FDX35,OUT035,3857.4418356381407
NCG54,OUT049,2974.582613365598
FDH27,OUT035,2437.0382564343918
NCK42,OUT013,3221.099914453659
FDS25,OUT049,1681.9407053519765
FDI10,OUT018,2544.2791221894913
FDU35,OUT035,1721.893932906636
FDI04,OUT017,3179.66753844016
DRK23,OUT035,4358.993036980888
FDB53,OUT019,375.8900610333005
FDY02,OUT049,4035.6980682424
FDM60,OUT035,724.4024070260909
NCJ31,OUT010,431.14379354284205
DRP35,OUT017,2171.5935262865487
NCQ30,OUT018,1978.3411122330695
DRL11,OUT010,571.9622357167166
FDU01,OUT013,3253.7770633113214
FDR39,OUT035,2979.652981400696
FDO08,OUT046,2560.3832147629564
FDC02,OUT045,4133.686332271741
NCZ29,OUT035,2721.183887998001
FDF29,OUT010,346.0109597364924
FDZ23,OUT017,3214.9174967442154
NCU53,OUT018,2493.5191752953024
NCW30,OUT013,4208.981128080993
NCM26,OUT027,3684.8100189238876
FDV50,OUT027,3132.3810436896556
FDW15,OUT049,2486.075908905079
FDI35,OUT027,5183.278035537176
FDO11,OUT017,4169.077366628576
FDN48,OUT046,1543.874790828845
NCA17,OUT049,2193.9916711050614
NCN54,OUT013,1279.4242829437496
FDP22,OUT013,951.0578309814973
NCB54,OUT035,2114.9818990156864
FDD08,OUT045,786.7086565441305
DRM48,OUT010,-28.80921156722029
FDG41,OUT027,2810.5445877490665
FDE44,OUT027,1697.125891957803
FDE26,OUT035,2554.164008799833
NCS38,OUT013,1995.9112501165973
NCJ54,OUT018,3339.592527250678
FDI40,OUT019,301.7294052111655
FDN45,OUT018,3233.413673981133
FDU43,OUT046,3853.134013498645
FDI04,OUT010,612.176547748737
NCC07,OUT018,1282.4294185567258
NCC07,OUT019,326.71019346701894
NCD18,OUT045,3859.5244502374176
FDU55,OUT035,4066.056440457507
FDX59,OUT035,838.0481507382451
FDR52,OUT049,3097.5405479824294
NCP17,OUT013,1074.5820273568677
FDQ32,OUT045,2095.9597525479626
NCT17,OUT049,3252.7799271146655
FDO10,OUT049,1070.1508194834078
FDE32,OUT049,616.6392454618706
FDN44,OUT045,2662.6065491107233
FDH02,OUT035,1578.5091648310781
FDK60,OUT013,1697.8860498915826
FDS24,OUT019,251.78457605639719
FDL03,OUT010,528.569537003281
FDB46,OUT027,5067.787041809055
FDO48,OUT049,3736.106397519216
FDZ39,OUT049,1733.0608303849658
FDT02,OUT027,1277.7264979048277
FDC50,OUT013,1607.9489298851847
FDP39,OUT035,1019.6976257559561
DRG15,OUT018,682.4506907134524
FDP10,OUT018,1546.256027111476
FDF53,OUT027,5138.9577682118725
FDN34,OUT045,2718.3533220293684
FDK02,OUT045,1936.2448866599918
FDC23,OUT045,2905.0943538326565
FDJ10,OUT019,484.827022538875
FDE53,OUT035,1802.8208707754225
FDR25,OUT035,4192.811786617701
FDW50,OUT046,2528.9129788837618
FDS09,OUT049,959.5588927948919
FDW49,OUT010,474.8689933796266
FDU51,OUT046,2843.9891276643666
FDF28,OUT018,1925.5348866332133
NCY30,OUT018,2746.5672716206695
FDD44,OUT045,4273.435965056373
FDX09,OUT017,2937.3356397089547
NCF30,OUT013,2011.5439180801916
FDZ50,OUT019,612.0718650409797
FDW37,OUT013,1661.2662581045129
FDD11,OUT049,3775.7491599524274
DRH39,OUT018,1164.9656956673243
FDA36,OUT049,2902.2623059633097
NCG43,OUT049,1630.6076516467197
FDF02,OUT035,1726.8584830219663
FDP57,OUT027,2776.53217604426
NCE42,OUT017,3640.5526888502095
NCR38,OUT027,5680.667948578363
FDP03,OUT019,505.16634499815655
FDO51,OUT035,934.5245095547391
NCQ42,OUT046,1977.9413833862498
NCM41,OUT046,1529.6794668376365
FDH48,OUT027,2256.5044447876053
DRF60,OUT046,3557.1742067927485
FDJ27,OUT035,1694.1848730764832
FDQ14,OUT013,2389.890454236348
FDN27,OUT017,1937.6253812714865
NCQ02,OUT046,3040.0234772876174
FDJ33,OUT049,2170.7909641985107
FDP07,OUT027,5329.8982673753335
DRE01,OUT049,4098.868815456109
FDU36,OUT045,1638.957150070877
FDL28,OUT017,3763.7997534666797
NCX53,OUT046,2160.4387698415626
FDZ39,OUT013,1733.932924815713
NCP42,OUT013,3114.7317528874405
FDJ14,OUT035,1401.773108029788
FDK04,OUT049,966.3061934552711
NCC19,OUT017,2944.959795392166
FDS09,OUT018,613.7603466810223
FDZ02,OUT046,1732.1498701061432
FDD35,OUT018,1835.8355035219586
NCY42,OUT017,2509.6423809325297
FDB05,OUT045,3882.4572037112425
FDF20,OUT035,3187.3375758208294
NCO41,OUT018,1313.7657829262525
FDC40,OUT027,2274.6177196966123
FDV58,OUT045,2352.876615648307
FDZ57,OUT045,2087.1450907228136
DRM35,OUT046,2876.0886016258105
DRN36,OUT018,1318.4557908225506
FDQ13,OUT046,1386.0783577457373
DRO35,OUT010,315.58333668940145
NCD43,OUT035,1628.1380285822706
FDA51,OUT018,1737.5098662993569
NCX17,OUT027,5756.305441337348
NCZ17,OUT049,921.4905531714119
FDR11,OUT027,3897.83221195623
FDW34,OUT049,3998.4555054111097
FDN50,OUT017,1561.0290790840454
FDS09,OUT046,883.5946412552632
FDS48,OUT018,2120.7138737012974
FDL44,OUT049,2687.0900580301136
DRF48,OUT018,2954.61599739256
FDA14,OUT018,2313.054024671487
NCD30,OUT049,1520.6136745565002
FDI16,OUT017,960.8304709412117
NCG06,OUT035,3797.2041696903284
DRZ24,OUT035,2191.761280811436
NCS17,OUT045,1566.9432221055774
FDB37,OUT045,4154.66830288228
FDE10,OUT035,2122.857905882385
FDC57,OUT045,3004.7184503489348
FDM12,OUT018,2837.619653077523
FDE24,OUT049,2189.44564960244
FDW22,OUT045,3309.331084925885
DRD01,OUT027,1846.5778038778508
NCZ18,OUT027,5864.376796770865
FDN49,OUT045,668.5670598922698
FDR22,OUT035,2188.6398812223642
FDV08,OUT019,-29.6061016035734
FDY39,OUT046,3448.4476389711817
FDV36,OUT049,2162.2576958306395
FDO60,OUT045,787.6551341834494
FDU04,OUT027,2980.4776292814813
FDR20,OUT027,1630.3395127353963
FDW19,OUT019,345.15604357468226
FDU40,OUT049,2508.526445972506
FDK15,OUT045,1561.222216916306
DRF15,OUT035,2403.4085055589912
FDQ25,OUT017,2811.2814391861903
FDI48,OUT019,25.749181485515365
FDS49,OUT046,1314.3335133754315
FDV22,OUT046,2662.429466343249
NCV42,OUT046,1695.477662699692
FDX26,OUT046,3026.2655930861783
FDI33,OUT018,1285.8121868672474
FDZ14,OUT049,2162.0427384059285
FDG10,OUT013,1002.2766460925641
FDM38,OUT018,617.9709510373543
FDG26,OUT027,5903.788035449495
FDH46,OUT035,1718.496294844852
FDN13,OUT018,1524.5718017767522
FDU57,OUT035,2488.417610425262
NCI06,OUT046,2861.0536910870346
FDM38,OUT045,868.9610997956328
NCG42,OUT010,310.5517979268115
FDL39,OUT045,2789.399955557895
FDT31,OUT019,623.6153438620397
FDV59,OUT013,3180.7637715406177
FDB49,OUT035,1761.3834159087871
FDD58,OUT049,1794.3426609387943
DRN59,OUT046,899.3037591802643
FDX48,OUT049,2410.726817967181
FDQ11,OUT049,3814.2016318936944
FDY12,OUT049,1009.4276087387618
FDQ11,OUT045,3795.2126687438663
DRI11,OUT017,1898.555157312239
FDY32,OUT027,4243.537982803748
FDS51,OUT045,966.8553647721785
FDR19,OUT010,349.4758537361042
DRB13,OUT018,2505.2586837398044
FDS21,OUT035,1238.5671175422108
FDQ40,OUT045,2820.599205161525
NCE55,OUT013,2666.1541033516
FDX43,OUT027,4197.489815654609
FDS12,OUT049,2056.3108594588603
DRK01,OUT027,2375.217261747191
FDN25,OUT017,978.1538453067099
FDB60,OUT046,3094.9034046880042
FDQ13,OUT017,1463.4848785273853
DRK13,OUT045,3271.605698222462
DRF25,OUT018,656.7907858788263
NCD42,OUT019,-62.99620512132971
FDW25,OUT045,1518.2975136571774
NCV29,OUT027,4755.854251395843
NCK42,OUT035,3376.7047351513766
DRJ13,OUT027,3785.347576756207
DRD15,OUT017,3433.7884768193326
FDM27,OUT045,2413.152530704949
FDZ50,OUT018,2742.9401517214587
FDC04,OUT046,3757.4241278979716
FDF50,OUT049,3411.8687200816016
FDP15,OUT045,3789.4064366163743
FDK46,OUT035,3873.441647486943
FDZ56,OUT018,2292.1031781800434
FDY60,OUT049,2185.638944021929
FDB10,OUT035,3814.3732271934778
FDR57,OUT045,2495.7101790356646
FDU58,OUT049,3084.717171711408
FDH02,OUT046,1543.9550884449625
FDP48,OUT013,3365.3751328357303
FDI46,OUT035,4015.3227239731496
FDW56,OUT013,3187.0454482418304
NCM19,OUT010,323.88303141152704
FDS50,OUT027,5244.645972590177
FDK24,OUT013,756.7384209104168
FDO36,OUT017,2883.988074035942
FDK45,OUT027,3004.9805071859378
NCL05,OUT045,671.7028690604146
FDL32,OUT018,1716.9754448535934
FDA28,OUT049,2088.3112066187286
FDY36,OUT018,1106.1863206157059
FDP32,OUT018,1903.376223149394
FDL50,OUT046,2049.688366420342
DRC24,OUT049,2316.221057797791
NCS18,OUT017,1731.8937644921482
FDD16,OUT017,1239.6440650033992
NCV18,OUT013,1703.4692219539709
FDX07,OUT046,3087.7353177749487
NCZ05,OUT027,2615.428590030041
NCI31,OUT013,767.0523469721883
FDK14,OUT049,1382.8123901631873
NCR06,OUT045,808.4886553776237
NCF54,OUT049,2858.620011048139
DRG23,OUT010,484.9192542225934
FDD53,OUT046,758.2619011554468
NCM31,OUT027,3151.2057321372954
FDT16,OUT017,3963.749037694183
FDR40,OUT035,1461.0029927973203
DRG25,OUT017,3627.3869192875463
FDT10,OUT035,1136.9844856974828
FDY32,OUT013,2697.6982163195535
FDN50,OUT035,1560.5250047894574
FDZ35,OUT019,339.19282908318985
NCP54,OUT045,2081.848801560649
NCD07,OUT035,1806.8704821888275
FDS02,OUT018,3086.855841187568
DRN59,OUT018,629.7961312328555
DRB24,OUT013,2351.5204473090903
FDP37,OUT027,3085.817116171856
DRB01,OUT018,2375.8907352396704
FDR47,OUT046,2993.595625381549
NCM31,OUT010,370.7497888374758
NCF06,OUT027,6398.1408049694355
NCV17,OUT027,3085.1547877221046
FDS10,OUT049,2699.9696638022406
FDN52,OUT035,1433.623909218621
FDZ48,OUT013,1880.907004637077
FDJ48,OUT049,3961.9312080488476
DRB13,OUT027,4507.572235554709
FDV59,OUT017,3233.4687159165965
FDL32,OUT035,1768.4153606975756
FDZ12,OUT035,2189.7101819854806
NCR06,OUT027,1274.0017891625096
FDP51,OUT017,2060.6616754041524
FDY22,OUT013,2293.4906184766214
FDZ38,OUT049,3245.450769976745
NCO54,OUT035,1066.874923722896
FDR23,OUT035,2879.299465467134
FDM38,OUT049,921.5856407717592
FDS25,OUT013,1840.5782398962108
FDZ22,OUT013,1358.8689346060107
FDZ20,OUT019,827.5749674646592
FDD45,OUT010,200.2863298325056
FDN03,OUT049,3949.8965458130547
NCW30,OUT046,3690.9532851948534
FDY24,OUT027,1963.9363456430738
FDJ26,OUT019,587.4647696972979
FDM15,OUT049,2444.7100833684713
NCW54,OUT027,1808.8710768738445
FDA23,OUT045,1660.359871863444
FDA39,OUT019,-35.77654688108908
FDZ12,OUT017,2441.58725907007
NCB42,OUT046,1928.499358058458
FDL16,OUT046,782.4720641873107
FDO24,OUT019,618.2491331271484
NCP42,OUT046,3105.380510397982
FDR19,OUT018,2198.925410417611
DRL01,OUT045,3949.5114665743795
FDV37,OUT046,2975.0561567371496
FDI41,OUT010,481.7542636951948
FDF58,OUT049,1041.924767226974
NCF43,OUT018,1652.9307307872814
FDN02,OUT049,3416.6730881361054
NCP41,OUT035,1826.5168941432894
NCY17,OUT027,1498.7857050017926
FDL58,OUT027,5666.617186168398
NCA30,OUT027,5147.137244073062
FDE46,OUT018,2170.773787965232
FDY38,OUT035,3825.0186977458293
NCH29,OUT027,2602.4475386354807
FDO20,OUT045,3793.430509901073
FDP44,OUT018,1468.0539682473534
FDM02,OUT027,2463.695632417075
FDJ14,OUT027,2250.8513971213943
FDH04,OUT010,217.2893547354236
DRK23,OUT046,4158.542735695679
NCW05,OUT046,1782.5763920167274
FDF12,OUT049,2442.7051112702925
FDL51,OUT019,591.4760089939953
FDN03,OUT018,3454.237961841249
DRJ37,OUT049,2552.679437838846
FDM12,OUT019,636.3956860308174
FDA16,OUT045,3387.294187114472
NCB07,OUT017,3036.3859369752777
NCI17,OUT019,244.0939617450323
FDR51,OUT046,2359.198159802048
FDJ55,OUT045,3851.2748698564023
NCZ17,OUT013,814.6441920971761
FDU25,OUT013,990.4244881456924
NCG18,OUT045,1707.8013539635294
DRM11,OUT017,3972.7580470824773
FDH16,OUT035,1553.5207669770737
FDZ04,OUT018,722.4738710991941
NCX53,OUT035,2305.51671675917
FDX38,OUT027,1769.1444666981188
FDX09,OUT046,2868.246755393988
NCW05,OUT018,1679.1542573121146
NCS41,OUT017,3103.5210115706336
FDI26,OUT046,2831.885593534619
NCZ41,OUT027,3169.0440220008218
NCK06,OUT046,2039.7140604247204
FDX23,OUT027,2373.6703547509182
NCA42,OUT046,2603.0164744467315
FDC20,OUT049,1098.1743387796375
DRC49,OUT018,2104.953914713202
FDX01,OUT013,1879.7525752866054
FDC08,OUT045,3591.360220869975
FDC02,OUT017,4233.531072769055
FDK10,OUT045,2702.820384609813
DRC24,OUT013,2341.0296311359652
FDW16,OUT019,286.4526170378823
NCU06,OUT018,3364.8024355363705
DRA59,OUT045,2553.0632169352602
FDR24,OUT019,277.4460724944395
DRL35,OUT018,601.5828627085218
FDA49,OUT013,1471.7245636866894
NCC55,OUT046,846.730808485045
DRD24,OUT019,514.6141486554499
NCE55,OUT049,2857.1895127985995
FDT33,OUT045,2916.900534785988
NCT53,OUT013,2493.342873667736
FDS26,OUT046,4200.975016766968
FDL22,OUT018,1372.9227689304657
FDP44,OUT017,1749.784444718336
FDC52,OUT018,2299.7141081382483
FDI53,OUT010,390.4240692455372
FDZ23,OUT046,3197.809406237006
NCT18,OUT013,3195.5928991208702
FDR13,OUT046,1926.6003852076592
FDB09,OUT010,337.8877610042392
FDZ60,OUT013,1604.263634889558
FDB11,OUT046,3492.6727226621438
FDC10,OUT018,1804.9947431825287
FDW56,OUT035,3377.833556777482
FDK14,OUT027,2318.3387466477634
DRE27,OUT027,2636.9067508992925
FDA38,OUT017,3764.2349390063127
FDT11,OUT045,2928.2067358675317
FDP15,OUT035,3933.772637394764
FDV27,OUT035,1502.9027251316465
FDS36,OUT027,2700.4337933243123
FDY40,OUT027,1876.2773891681309
NCF19,OUT049,890.6644005003382
FDF53,OUT045,3229.787148665267
FDS14,OUT027,4025.330711518181
FDE56,OUT046,1100.4059885176196
FDZ19,OUT035,3090.622978793696
FDZ46,OUT013,1976.1621168763797
FDR16,OUT046,3395.55382742131
FDG29,OUT018,579.9945376860875
NCE30,OUT017,3083.860351272877
FDZ40,OUT046,816.6692487581674
FDG58,OUT018,2160.9670723953436
DRH03,OUT013,1512.3746079976938
FDZ47,OUT045,1554.208340537792
FDV04,OUT018,2297.290877265836
FDZ10,OUT018,1767.055561063926
FDG46,OUT017,1890.2115626306409
NCF07,OUT045,1518.8310611516179
FDY44,OUT035,3415.7106605581384
FDB21,OUT013,3970.0455110258495
FDS20,OUT035,3476.46842065464
FDS49,OUT049,1370.2598952621006
FDX55,OUT027,5378.936965317714
NCQ02,OUT018,2811.940389077203
FDR25,OUT013,4075.466522444402
DRG39,OUT045,856.917347432479
FDB46,OUT046,3217.5093719042775
NCC30,OUT018,2429.768022968809
FDE58,OUT035,2099.5493401496233
FDC05,OUT019,591.7929298764905
FDY15,OUT046,2535.0955619236947
FDG14,OUT046,2414.6873468128033
FDL08,OUT049,3973.2789015010526
FDQ47,OUT013,665.784662325051
FDN12,OUT035,1761.640288308551
FDW10,OUT013,2626.1865172028606
FDD02,OUT035,1980.1155606362363
FDX35,OUT010,616.15664381513
FDT35,OUT046,2722.53966257869
DRN47,OUT019,610.8845941663043
FDB11,OUT010,575.9477756181034
FDN20,OUT045,2694.223316033433
FDB59,OUT035,3300.9574132189177
FDJ58,OUT045,2851.5365700231505
FDU60,OUT046,2779.11091901151
FDS03,OUT049,1209.0443440881904
FDU40,OUT019,639.6519707742183
DRH15,OUT049,788.3592175423329
FDD04,OUT027,3829.0887043079924
FDQ01,OUT046,3615.3550355073926
FDF28,OUT035,2158.674837997766
FDD22,OUT010,316.8313996017133
FDY19,OUT046,2003.4811480401017
FDN33,OUT035,1449.087376235676
FDV36,OUT035,2174.9496503464543
FDW01,OUT010,500.51336028874084
FDJ28,OUT049,3228.231476707691
FDB17,OUT035,2957.7988756522004
FDM40,OUT049,2077.6143898765886
FDV46,OUT045,2136.2003629343358
FDQ44,OUT049,1874.6085771645041
NCD42,OUT046,800.2629401463774
DRH37,OUT046,2472.1007869151417
